frame_index,frame_time,pitch
2280,45.6,219.83258359329426
2281,45.62,223.03012215183992
2282,45.64,219.83258359329426
2283,45.660000000000004,219.83258359329426
2284,45.68,174.48123722644124
2285,45.7,174.48123722644124
2286,45.72,223.03012215183992
2287,45.74,229.56540356976004
2288,45.76,236.2921833503199
2289,45.78,236.2921833503199
2290,45.800000000000004,239.72913230026904
2291,45.82,236.2921833503199
2292,45.84,236.2921833503199
2293,45.86,236.2921833503199
2294,45.88,236.2921833503199
2295,45.9,232.90450925475
2296,45.92,232.90450925475
2297,45.94,232.90450925475
2298,45.96,223.03012215183992
2299,45.980000000000004,232.90450925475
2300,46.0,232.90450925475
2301,46.02,232.90450925475
2302,46.04,232.90450925475
2303,46.06,232.90450925475
2304,46.08,232.90450925475
2305,46.1,232.90450925475
2306,46.12,232.90450925475
2307,46.14,223.03012215183992
2308,46.160000000000004,223.03012215183992
2309,46.18,229.56540356976004
2310,46.2,229.56540356976004
2311,46.22,232.90450925475
2312,46.24,232.90450925475
2313,46.26,232.90450925475
2314,46.28,236.2921833503199
2315,46.300000000000004,232.90450925475
2316,46.32,232.90450925475
2317,46.34,232.90450925475
2318,46.36,232.90450925475
2319,46.38,232.90450925475
2320,46.4,232.90450925475
2321,46.42,232.90450925475
2322,46.44,232.90450925475
2323,46.46,232.90450925475
2324,46.480000000000004,232.90450925475
2325,46.5,232.90450925475
2326,46.52,232.90450925475
2327,46.54,465.80901850949994
2328,46.56,465.80901850949994
2329,46.58,465.80901850949994
2330,46.6,465.80901850949994
2331,46.62,931.6180370189999
2332,46.64,459.13080713952013
2333,46.660000000000004,465.80901850949994
2334,46.68,465.80901850949994
2335,46.7,465.80901850949994
2336,46.72,465.80901850949994
2337,46.74,232.90450925475
2338,46.76,232.90450925475
2339,46.78,232.90450925475
2340,46.800000000000004,236.2921833503199
2341,46.82,465.80901850949994
2342,46.84,239.72913230026904
2343,46.86,465.80901850949994
2344,46.88,232.90450925475
2345,46.9,232.90450925475
2346,46.92,232.90450925475
2347,46.94,232.90450925475
2348,46.96,232.90450925475
2349,46.980000000000004,232.90450925475
2350,47.0,236.2921833503199
2351,47.02,236.2921833503199
2352,47.04,236.2921833503199
2353,47.06,232.90450925475
2354,47.08,232.90450925475
2355,47.1,232.90450925475
2356,47.12,232.90450925475
2357,47.14,232.90450925475
2358,47.160000000000004,232.90450925475
2359,47.18,232.90450925475
2360,47.2,232.90450925475
2361,47.22,236.2921833503199
2362,47.24,232.90450925475
2363,47.26,236.2921833503199
2364,47.28,236.2921833503199
2365,47.300000000000004,232.90450925475
2366,47.32,232.90450925475
2367,47.34,236.2921833503199
2368,47.36,236.2921833503199
2369,47.38,236.2921833503199
2370,47.4,229.56540356976004
2371,47.42,229.56540356976004
2372,47.44,232.90450925475
2373,47.46,232.90450925475
2374,47.480000000000004,236.2921833503199
2375,47.5,232.90450925475
2376,47.52,236.2921833503199
2377,47.54,223.03012215183992
2378,47.56,223.03012215183992
2379,47.58,232.90450925475
2380,47.6,232.90450925475
2381,47.62,226.27416997969522
2382,47.64,229.56540356976004
2383,47.660000000000004,219.83258359329426
2384,47.68,232.90450925475
2385,47.7,236.2921833503199
2386,47.72,236.2921833503199
2387,47.74,236.2921833503199
2388,47.76,236.2921833503199
2389,47.78,236.2921833503199
2390,47.800000000000004,223.03012215183992
2391,47.82,223.03012215183992
2392,47.84,229.56540356976004
2393,47.86,229.56540356976004
2394,47.88,229.56540356976004
2395,47.9,223.03012215183992
2396,47.92,223.03012215183992
2397,47.94,232.90450925475
2398,47.96,232.90450925475
2399,47.980000000000004,232.90450925475
2400,48.0,232.90450925475
2401,48.02,229.56540356976004
2402,48.04,229.56540356976004
2403,48.06,226.27416997969522
2404,48.08,232.90450925475
2405,48.1,232.90450925475
2406,48.120000000000005,236.2921833503199
2407,48.14,239.72913230026904
2408,48.160000000000004,239.72913230026904
2409,48.18,239.72913230026904
2410,48.2,239.72913230026904
2411,48.22,293.44129382549477
2412,48.24,293.44129382549477
2413,48.26,293.44129382549477
2414,48.28,293.44129382549477
2415,48.300000000000004,293.44129382549477
2416,48.32,293.44129382549477
2417,48.34,289.23428428515234
2418,48.36,302.0397800581419
2419,48.38,276.9716995219658
2420,48.4,261.42647251857596
2421,48.42,302.0397800581419
2422,48.44,302.0397800581419
2423,48.46,302.0397800581419
2424,48.480000000000004,315.41222356486
2425,48.5,302.0397800581419
2426,48.52,320.0
2427,48.54,339.0281901949745
2428,48.56,343.9594687746228
2429,48.58,354.0382505244267
2430,48.6,354.0382505244267
2431,48.620000000000005,348.9624744528825
2432,48.64,348.9624744528825
2433,48.660000000000004,348.9624744528825
2434,48.68,348.9624744528825
2435,48.7,348.9624744528825
2436,48.72,348.9624744528825
2437,48.74,348.9624744528825
2438,48.76,293.44129382549477
2439,48.78,276.9716995219658
2440,48.800000000000004,223.03012215183992
2441,48.82,229.56540356976004
2442,48.84,232.90450925475
2443,48.86,226.27416997969522
2444,48.88,226.27416997969522
2445,48.9,226.27416997969522
2446,48.92,226.27416997969522
2447,48.94,324.6545071800076
2448,48.96,320.0
2449,48.980000000000004,315.41222356486
2450,49.0,293.44129382549477
2451,49.02,293.44129382549477
2452,49.04,293.44129382549477
2453,49.06,293.44129382549477
2454,49.08,289.23428428515234
2455,49.1,293.44129382549477
2456,49.120000000000005,293.44129382549477
2457,49.14,293.44129382549477
2458,49.160000000000004,293.44129382549477
2459,49.18,293.44129382549477
2460,49.2,293.44129382549477
2461,49.22,297.7094957286869
2462,49.24,297.7094957286869
2463,49.26,297.7094957286869
2464,49.28,285.0875898049086
2465,49.300000000000004,276.9716995219658
2466,49.32,269.08685288118863
2467,49.34,265.229008122894
2468,49.36,293.44129382549477
2469,49.38,297.7094957286869
2470,49.4,297.7094957286869
2471,49.42,297.7094957286869
2472,49.44,293.44129382549477
2473,49.46,293.44129382549477
2474,49.480000000000004,289.23428428515234
2475,49.5,293.44129382549477
2476,49.52,293.44129382549477
2477,49.54,293.44129382549477
2478,49.56,293.44129382549477
2479,49.58,293.44129382549477
2480,49.6,293.44129382549477
2481,49.620000000000005,293.44129382549477
2482,49.64,293.44129382549477
2483,49.660000000000004,293.44129382549477
2484,49.68,293.44129382549477
2485,49.7,293.44129382549477
2486,49.72,293.44129382549477
2487,49.74,293.44129382549477
2488,49.76,293.44129382549477
2489,49.78,293.44129382549477
2490,49.800000000000004,293.44129382549477
2491,49.82,293.44129382549477
2492,49.84,297.7094957286869
2493,49.86,297.7094957286869
2494,49.88,293.44129382549477
2495,49.9,293.44129382549477
2496,49.92,293.44129382549477
2497,49.94,293.44129382549477
2498,49.96,293.44129382549477
2499,49.980000000000004,315.41222356486
2500,50.0,320.0
2501,50.02,310.89022116915385
2502,50.04,293.44129382549477
2503,50.06,293.44129382549477
2504,50.08,293.44129382549477
2505,50.1,293.44129382549477
2506,50.120000000000005,293.44129382549477
2507,50.14,293.44129382549477
2508,50.160000000000004,293.44129382549477
2509,50.18,293.44129382549477
2510,50.2,293.44129382549477
2511,50.22,297.7094957286869
2512,50.24,297.7094957286869
2513,50.26,302.0397800581419
2514,50.28,297.7094957286869
2515,50.300000000000004,293.44129382549477
2516,50.32,302.0397800581419
2517,50.34,306.43304982354357
2518,50.36,306.43304982354357
2519,50.38,306.43304982354357
2520,50.4,306.43304982354357
2521,50.42,310.89022116915385
2522,50.44,315.41222356486
2523,50.46,315.41222356486
2524,50.480000000000004,315.41222356486
2525,50.5,320.0
2526,50.52,320.0
2527,50.54,315.41222356486
2528,50.56,315.41222356486
2529,50.58,302.0397800581419
2530,50.6,306.43304982354357
2531,50.620000000000005,630.8244471297199
2532,50.64,630.8244471297199
2533,50.660000000000004,630.8244471297199
2534,50.68,630.8244471297199
2535,50.7,630.8244471297199
2536,50.72,630.8244471297199
2537,50.74,310.89022116915385
2538,50.76,302.0397800581419
2539,50.78,604.0795601162838
2540,50.800000000000004,604.0795601162838
2541,50.82,586.8825876509895
2542,50.84,604.0795601162838
2543,50.86,604.0795601162838
2544,50.88,604.0795601162838
2545,50.9,630.8244471297199
2546,50.92,293.44129382549477
2547,50.94,293.44129382549477
2548,50.96,604.0795601162838
2549,50.980000000000004,604.0795601162838
2550,51.0,604.0795601162838
2551,51.02,604.0795601162838
2552,51.04,604.0795601162838
2553,51.06,604.0795601162838
2554,51.08,604.0795601162838
2555,51.1,604.0795601162838
2556,51.120000000000005,578.4685685703046
2557,51.14,604.0795601162838
2558,51.160000000000004,604.0795601162838
2559,51.18,578.4685685703046
2560,51.2,604.0795601162838
2561,51.22,0.0
2562,51.24,604.0795601162838
2563,51.26,604.0795601162838
2564,51.28,604.0795601162838
2565,51.300000000000004,595.4189914573739
2566,51.32,578.4685685703046
2567,51.34,578.4685685703046
2568,51.36,0.0
2569,51.38,604.0795601162838
2570,51.4,604.0795601162838
2571,51.42,0.0
2572,51.44,578.4685685703046
2573,51.46,578.4685685703046
2574,51.480000000000004,0.0
2575,51.5,0.0
2576,51.52,0.0
2577,51.54,297.7094957286869
2578,51.56,297.7094957286869
2579,51.58,297.7094957286869
2580,51.6,306.43304982354357
2581,51.620000000000005,306.43304982354357
2582,51.64,293.44129382549477
2583,51.660000000000004,297.7094957286869
2584,51.68,375.0904604221604
2585,51.7,359.1878554589993
2586,51.72,359.1878554589993
2587,51.74,348.9624744528825
2588,51.76,348.9624744528825
2589,51.78,348.9624744528825
2590,51.800000000000004,348.9624744528825
2591,51.82,348.9624744528825
2592,51.84,354.0382505244267
2593,51.86,348.9624744528825
2594,51.88,348.9624744528825
2595,51.9,343.9594687746228
2596,51.92,339.0281901949745
2597,51.94,339.0281901949745
2598,51.96,334.1676103767724
2599,51.980000000000004,334.1676103767724
2600,52.0,334.1676103767724
2601,52.02,334.1676103767724
2602,52.04,334.1676103767724
2603,52.06,348.9624744528825
2604,52.08,216.68088750990282
2605,52.1,223.03012215183992
2606,52.120000000000005,219.83258359329426
2607,52.14,223.03012215183992
2608,52.160000000000004,223.03012215183992
2609,52.18,223.03012215183992
2610,52.2,232.90450925475
2611,52.22,232.90450925475
2612,52.24,232.90450925475
2613,52.26,232.90450925475
2614,52.28,232.90450925475
2615,52.300000000000004,232.90450925475
2616,52.32,229.56540356976004
2617,52.34,232.90450925475
2618,52.36,232.90450925475
2619,52.38,232.90450925475
2620,52.4,232.90450925475
2621,52.42,229.56540356976004
2622,52.44,229.56540356976004
2623,52.46,229.56540356976004
2624,52.480000000000004,236.2921833503199
2625,52.5,236.2921833503199
2626,52.52,243.21607282385838
2627,52.54,236.2921833503199
2628,52.56,236.2921833503199
2629,52.58,232.90450925475
2630,52.6,232.90450925475
2631,52.620000000000005,232.90450925475
2632,52.64,232.90450925475
2633,52.660000000000004,232.90450925475
2634,52.68,232.90450925475
2635,52.7,232.90450925475
2636,52.72,232.90450925475
2637,52.74,232.90450925475
2638,52.76,236.2921833503199
2639,52.78,236.2921833503199
2640,52.800000000000004,236.2921833503199
2641,52.82,236.2921833503199
2642,52.84,226.27416997969522
2643,52.86,182.20618156107065
2644,52.88,184.85643149956366
2645,52.9,190.27313840043536
2646,52.92,195.84856692874484
2647,52.94,210.512403253382
2648,52.96,213.5743766672055
2649,52.980000000000004,216.68088750990282
2650,53.0,219.83258359329426
2651,53.02,223.03012215183992
2652,53.04,226.27416997969522
2653,53.06,219.83258359329426
2654,53.08,226.27416997969522
2655,53.1,250.34284774524383
2656,53.120000000000005,257.6784531118807
2657,53.14,334.1676103767724
2658,53.160000000000004,324.6545071800076
2659,53.18,329.3767157259174
2660,53.2,320.0
2661,53.22,324.6545071800076
2662,53.24,334.1676103767724
2663,53.26,339.0281901949745
2664,53.28,348.9624744528825
2665,53.300000000000004,348.9624744528825
2666,53.32,348.9624744528825
2667,53.34,348.9624744528825
2668,53.36,348.9624744528825
2669,53.38,348.9624744528825
2670,53.4,348.9624744528825
2671,53.42,348.9624744528825
2672,53.44,348.9624744528825
2673,53.46,343.9594687746228
2674,53.480000000000004,339.0281901949745
2675,53.5,320.0
2676,53.52,320.0
2677,53.54,320.0
2678,53.56,320.0
2679,53.58,315.41222356486
2680,53.6,310.89022116915385
2681,53.620000000000005,306.43304982354357
2682,53.64,310.89022116915385
2683,53.660000000000004,310.89022116915385
2684,53.68,315.41222356486
2685,53.7,315.41222356486
2686,53.72,320.0
2687,53.74,320.0
2688,53.76,320.0
2689,53.78,302.0397800581419
2690,53.800000000000004,285.0875898049086
2691,53.82,0.0
2692,53.84,216.68088750990282
2693,53.86,207.49432874416155
2694,53.88,198.69724993175743
2695,53.9,289.23428428515234
2696,53.92,293.44129382549477
2697,53.94,293.44129382549477
2698,53.96,297.7094957286869
2699,53.980000000000004,302.0397800581419
2700,54.0,236.2921833503199
2701,54.02,239.72913230026904
2702,54.04,250.34284774524383
2703,54.06,253.98416831491193
2704,54.08,257.6784531118807
2705,54.1,257.6784531118807
2706,54.120000000000005,261.42647251857596
2707,54.14,281.00034565972794
2708,54.160000000000004,302.0397800581419
2709,54.18,302.0397800581419
2710,54.2,302.0397800581419
2711,54.22,297.7094957286869
2712,54.24,293.44129382549477
2713,54.26,293.44129382549477
2714,54.28,293.44129382549477
2715,54.300000000000004,293.44129382549477
2716,54.32,293.44129382549477
2717,54.34,293.44129382549477
2718,54.36,293.44129382549477
2719,54.38,297.7094957286869
2720,54.4,293.44129382549477
2721,54.42,293.44129382549477
2722,54.44,281.00034565972794
2723,54.46,273.0008112836297
2724,54.480000000000004,216.68088750990282
2725,54.5,216.68088750990282
2726,54.52,219.83258359329426
2727,54.54,226.27416997969522
2728,54.56,232.90450925475
2729,54.58,236.2921833503199
2730,54.6,236.2921833503199
2731,54.620000000000005,236.2921833503199
2732,54.64,239.72913230026904
2733,54.660000000000004,239.72913230026904
2734,54.68,708.0765010488534
2735,54.7,708.0765010488534
2736,54.72,708.0765010488534
2737,54.74,708.0765010488534
2738,54.76,708.0765010488534
2739,54.78,232.90450925475
2740,54.800000000000004,232.90450925475
2741,54.82,232.90450925475
2742,54.84,708.0765010488534
2743,54.86,708.0765010488534
2744,54.88,232.90450925475
2745,54.9,232.90450925475
2746,54.92,232.90450925475
2747,54.94,232.90450925475
2748,54.96,236.2921833503199
2749,54.980000000000004,236.2921833503199
2750,55.0,232.90450925475
2751,55.02,229.56540356976004
2752,55.04,229.56540356976004
2753,55.06,229.56540356976004
2754,55.08,236.2921833503199
2755,55.1,236.2921833503199
2756,55.120000000000005,236.2921833503199
2757,55.14,236.2921833503199
2758,55.160000000000004,236.2921833503199
2759,55.18,232.90450925475
2760,55.2,232.90450925475
2761,55.22,232.90450925475
2762,55.24,232.90450925475
2763,55.26,229.56540356976004
2764,55.28,232.90450925475
2765,55.300000000000004,226.27416997969522
2766,55.32,232.90450925475
2767,55.34,229.56540356976004
2768,55.36,223.03012215183992
2769,55.38,232.90450925475
2770,55.4,232.90450925475
2771,55.42,232.90450925475
2772,55.44,232.90450925475
2773,55.46,232.90450925475
2774,55.480000000000004,232.90450925475
2775,55.5,232.90450925475
2776,55.52,236.2921833503199
2777,55.54,236.2921833503199
2778,55.56,236.2921833503199
2779,55.58,236.2921833503199
2780,55.6,232.90450925475
2781,55.620000000000005,232.90450925475
2782,55.64,232.90450925475
2783,55.660000000000004,232.90450925475
2784,55.68,232.90450925475
2785,55.7,236.2921833503199
2786,55.72,236.2921833503199
2787,55.74,265.229008122894
2788,55.76,261.42647251857596
2789,55.78,253.98416831491193
2790,55.800000000000004,236.2921833503199
2791,55.82,219.83258359329426
2792,55.84,223.03012215183992
2793,55.86,226.27416997969522
2794,55.88,232.90450925475
2795,55.9,236.2921833503199
2796,55.92,232.90450925475
2797,55.94,229.56540356976004
2798,55.96,226.27416997969522
2799,55.980000000000004,226.27416997969522
2800,56.0,223.03012215183992
2801,56.02,226.27416997969522
2802,56.04,236.2921833503199
2803,56.06,236.2921833503199
2804,56.08,243.21607282385838
2805,56.1,250.34284774524383
2806,56.120000000000005,253.98416831491193
2807,56.14,261.42647251857596
2808,56.160000000000004,269.08685288118863
2809,56.18,269.08685288118863
2810,56.2,261.42647251857596
2811,56.22,261.42647251857596
2812,56.24,257.6784531118807
2813,56.26,261.42647251857596
2814,56.28,261.42647251857596
2815,56.300000000000004,265.229008122894
2816,56.32,261.42647251857596
2817,56.34,261.42647251857596
2818,56.36,261.42647251857596
2819,56.38,261.42647251857596
2820,56.4,261.42647251857596
2821,56.42,261.42647251857596
2822,56.44,246.75373206527053
2823,56.46,229.56540356976004
2824,56.480000000000004,236.2921833503199
2825,56.5,246.75373206527053
2826,56.52,246.75373206527053
2827,56.54,265.229008122894
2828,56.56,276.9716995219658
2829,56.58,281.00034565972794
2830,56.6,276.9716995219658
2831,56.620000000000005,273.0008112836297
2832,56.64,261.42647251857596
2833,56.660000000000004,253.98416831491193
2834,56.68,246.75373206527053
2835,56.7,229.56540356976004
2836,56.72,229.56540356976004
2837,56.74,232.90450925475
2838,56.76,232.90450925475
2839,56.78,232.90450925475
2840,56.800000000000004,232.90450925475
2841,56.82,232.90450925475
2842,56.84,229.56540356976004
2843,56.86,226.27416997969522
2844,56.88,219.83258359329426
2845,56.9,0.0
2846,56.92,0.0
2847,56.94,250.34284774524383
2848,56.96,253.98416831491193
2849,56.980000000000004,253.98416831491193
2850,57.0,253.98416831491193
2851,57.02,246.75373206527053
2852,57.04,239.72913230026904
2853,57.06,236.2921833503199
2854,57.08,236.2921833503199
2855,57.1,236.2921833503199
2856,57.120000000000005,232.90450925475
2857,57.14,232.90450925475
2858,57.160000000000004,232.90450925475
2859,57.18,232.90450925475
2860,57.2,232.90450925475
2861,57.22,232.90450925475
2862,57.24,232.90450925475
2863,57.26,232.90450925475
2864,57.28,232.90450925475
2865,57.300000000000004,232.90450925475
2866,57.32,232.90450925475
2867,57.34,232.90450925475
2868,57.36,229.56540356976004
2869,57.38,229.56540356976004
2870,57.4,236.2921833503199
2871,57.42,232.90450925475
2872,57.44,232.90450925475
2873,57.46,236.2921833503199
2874,57.480000000000004,232.90450925475
2875,57.5,229.56540356976004
2876,57.52,232.90450925475
2877,57.54,239.72913230026904
2878,57.56,239.72913230026904
2879,57.58,239.72913230026904
2880,57.6,239.72913230026904
2881,57.620000000000005,239.72913230026904
2882,57.64,236.2921833503199
2883,57.660000000000004,140.50017282986397
2884,57.68,171.97973438731142
2885,57.7,198.69724993175743
2886,57.72,210.512403253382
2887,57.74,207.49432874416155
2888,57.76,239.72913230026904
2889,57.78,253.98416831491193
2890,57.800000000000004,253.98416831491193
2891,57.82,253.98416831491193
2892,57.84,261.42647251857596
2893,57.86,261.42647251857596
2894,57.88,261.42647251857596
2895,57.9,261.42647251857596
2896,57.92,261.42647251857596
2897,57.94,261.42647251857596
2898,57.96,261.42647251857596
2899,57.980000000000004,261.42647251857596
2900,58.0,261.42647251857596
2901,58.02,261.42647251857596
2902,58.04,253.98416831491193
2903,58.06,253.98416831491193
2904,58.08,253.98416831491193
2905,58.1,273.0008112836297
2906,58.120000000000005,281.00034565972794
2907,58.14,285.0875898049086
2908,58.160000000000004,281.00034565972794
2909,58.18,281.00034565972794
2910,58.2,285.0875898049086
2911,58.22,297.7094957286869
2912,58.24,306.43304982354357
2913,58.26,315.41222356486
2914,58.28,315.41222356486
2915,58.300000000000004,315.41222356486
2916,58.32,310.89022116915385
2917,58.34,310.89022116915385
2918,58.36,315.41222356486
2919,58.38,310.89022116915385
2920,58.4,306.43304982354357
2921,58.42,306.43304982354357
2922,58.44,310.89022116915385
2923,58.46,306.43304982354357
2924,58.480000000000004,310.89022116915385
2925,58.5,297.7094957286869
2926,58.52,223.03012215183992
2927,58.54,216.68088750990282
2928,58.56,207.49432874416155
2929,58.58,375.0904604221604
2930,58.6,380.5462768008707
2931,58.620000000000005,397.39449986351485
2932,58.64,403.17473596635944
2933,58.660000000000004,391.69713385748963
2934,58.68,297.7094957286869
2935,58.7,293.44129382549477
2936,58.72,285.0875898049086
2937,58.74,276.9716995219658
2938,58.76,562.0006913194559
2939,58.78,562.0006913194559
2940,58.800000000000004,285.0875898049086
2941,58.82,289.23428428515234
2942,58.84,293.44129382549477
2943,58.86,293.44129382549477
2944,58.88,293.44129382549477
2945,58.9,293.44129382549477
2946,58.92,297.7094957286869
2947,58.94,293.44129382549477
2948,58.96,293.44129382549477
2949,58.980000000000004,297.7094957286869
2950,59.0,293.44129382549477
2951,59.02,293.44129382549477
2952,59.04,289.23428428515234
2953,59.06,285.0875898049086
2954,59.08,285.0875898049086
2955,59.1,289.23428428515234
2956,59.120000000000005,289.23428428515234
2957,59.14,289.23428428515234
2958,59.160000000000004,265.229008122894
2959,59.18,257.6784531118807
2960,59.2,253.98416831491193
2961,59.22,236.2921833503199
2962,59.24,223.03012215183992
2963,59.26,226.27416997969522
2964,59.28,226.27416997969522
2965,59.300000000000004,229.56540356976004
2966,59.32,232.90450925475
2967,59.34,232.90450925475
2968,59.36,232.90450925475
2969,59.38,232.90450925475
2970,59.4,236.2921833503199
2971,59.42,236.2921833503199
2972,59.44,236.2921833503199
2973,59.46,223.03012215183992
2974,59.480000000000004,216.68088750990282
2975,59.5,213.5743766672055
2976,59.52,216.68088750990282
2977,59.54,223.03012215183992
2978,59.56,232.90450925475
2979,59.58,239.72913230026904
2980,59.6,243.21607282385838
2981,59.620000000000005,236.2921833503199
2982,59.64,232.90450925475
2983,59.660000000000004,232.90450925475
2984,59.68,232.90450925475
2985,59.7,236.2921833503199
2986,59.72,236.2921833503199
2987,59.74,236.2921833503199
2988,59.76,232.90450925475
2989,59.78,232.90450925475
2990,59.800000000000004,232.90450925475
2991,59.82,236.2921833503199
2992,59.84,232.90450925475
2993,59.86,232.90450925475
2994,59.88,232.90450925475
2995,59.9,232.90450925475
2996,59.92,232.90450925475
2997,59.94,232.90450925475
2998,59.96,232.90450925475
2999,59.980000000000004,232.90450925475
3000,60.0,232.90450925475
3001,60.02,232.90450925475
3002,60.04,232.90450925475
3003,60.06,232.90450925475
3004,60.08,232.90450925475
3005,60.1,232.90450925475
3006,60.120000000000005,232.90450925475
3007,60.14,232.90450925475
3008,60.160000000000004,232.90450925475
3009,60.18,232.90450925475
3010,60.2,232.90450925475
3011,60.22,232.90450925475
3012,60.24,232.90450925475
3013,60.26,232.90450925475
3014,60.28,232.90450925475
3015,60.300000000000004,232.90450925475
3016,60.32,232.90450925475
3017,60.34,232.90450925475
3018,60.36,232.90450925475
3019,60.38,232.90450925475
3020,60.4,232.90450925475
3021,60.42,232.90450925475
3022,60.44,232.90450925475
3023,60.46,232.90450925475
3024,60.480000000000004,232.90450925475
3025,60.5,232.90450925475
3026,60.52,232.90450925475
3027,60.54,232.90450925475
3028,60.56,232.90450925475
3029,60.58,232.90450925475
3030,60.6,232.90450925475
3031,60.620000000000005,232.90450925475
3032,60.64,232.90450925475
3033,60.660000000000004,232.90450925475
3034,60.68,232.90450925475
3035,60.7,232.90450925475
3036,60.72,232.90450925475
3037,60.74,232.90450925475
3038,60.76,232.90450925475
3039,60.78,232.90450925475
3040,60.800000000000004,232.90450925475
3041,60.82,232.90450925475
3042,60.84,232.90450925475
3043,60.86,232.90450925475
3044,60.88,232.90450925475
3045,60.9,232.90450925475
3046,60.92,232.90450925475
3047,60.94,232.90450925475
3048,60.96,232.90450925475
3049,60.980000000000004,232.90450925475
3050,61.0,232.90450925475
3051,61.02,232.90450925475
3052,61.04,232.90450925475
3053,61.06,232.90450925475
3054,61.08,232.90450925475
3055,61.1,232.90450925475
3056,61.120000000000005,232.90450925475
3057,61.14,232.90450925475
3058,61.160000000000004,232.90450925475
3059,61.18,232.90450925475
3060,61.2,232.90450925475
3061,61.22,232.90450925475
3062,61.24,232.90450925475
3063,61.26,232.90450925475
3064,61.28,232.90450925475
3065,61.300000000000004,232.90450925475
3066,61.32,232.90450925475
3067,61.34,232.90450925475
3068,61.36,232.90450925475
3069,61.38,232.90450925475
3070,61.4,232.90450925475
3071,61.42,232.90450925475
3072,61.44,232.90450925475
3073,61.46,232.90450925475
3074,61.480000000000004,232.90450925475
3075,61.5,232.90450925475
3076,61.52,232.90450925475
3077,61.54,232.90450925475
3078,61.56,232.90450925475
3079,61.58,232.90450925475
3080,61.6,232.90450925475
3081,61.620000000000005,232.90450925475
3082,61.64,232.90450925475
3083,61.660000000000004,232.90450925475
3084,61.68,232.90450925475
3085,61.7,232.90450925475
3086,61.72,232.90450925475
3087,61.74,236.2921833503199
3088,61.76,236.2921833503199
3089,61.78,236.2921833503199
3090,61.800000000000004,302.0397800581419
3091,61.82,289.23428428515234
3092,61.84,232.90450925475
3093,61.86,232.90450925475
3094,61.88,229.56540356976004
3095,61.9,229.56540356976004
3096,61.92,236.2921833503199
3097,61.940000000000005,236.2921833503199
3098,61.96,236.2921833503199
3099,61.980000000000004,236.2921833503199
3100,62.0,229.56540356976004
3101,62.02,232.90450925475
3102,62.04,253.98416831491193
3103,62.06,261.42647251857596
3104,62.08,265.229008122894
3105,62.1,236.2921833503199
3106,62.120000000000005,236.2921833503199
3107,62.14,232.90450925475
3108,62.160000000000004,236.2921833503199
3109,62.18,229.56540356976004
3110,62.2,253.98416831491193
3111,62.22,253.98416831491193
3112,62.24,239.72913230026904
3113,62.26,239.72913230026904
3114,62.28,239.72913230026904
3115,62.300000000000004,229.56540356976004
3116,62.32,229.56540356976004
3117,62.34,229.56540356976004
3118,62.36,232.90450925475
3119,62.38,236.2921833503199
3120,62.4,236.2921833503199
3121,62.42,232.90450925475
3122,62.440000000000005,229.56540356976004
3123,62.46,253.98416831491193
3124,62.480000000000004,261.42647251857596
3125,62.5,265.229008122894
3126,62.52,261.42647251857596
3127,62.54,261.42647251857596
3128,62.56,261.42647251857596
3129,62.58,201.58736798317972
3130,62.6,250.34284774524383
3131,62.620000000000005,201.58736798317972
3132,62.64,198.69724993175743
3133,62.660000000000004,195.84856692874484
3134,62.68,195.84856692874484
3135,62.7,195.84856692874484
3136,62.72,195.84856692874484
3137,62.74,201.58736798317972
3138,62.76,201.58736798317972
3139,62.78,201.58736798317972
3140,62.800000000000004,198.69724993175743
3141,62.82,195.84856692874484
3142,62.84,195.84856692874484
3143,62.86,195.84856692874484
3144,62.88,195.84856692874484
3145,62.9,195.84856692874484
3146,62.92,198.69724993175743
3147,62.940000000000005,0.0
3148,62.96,0.0
3149,62.980000000000004,0.0
3150,63.0,0.0
3151,63.02,0.0
3152,63.04,0.0
3153,63.06,0.0
3154,63.08,0.0
3155,63.1,0.0
3156,63.120000000000005,0.0
3157,63.14,0.0
3158,63.160000000000004,0.0
3159,63.18,0.0
3160,63.2,0.0
3161,63.22,0.0
3162,63.24,0.0
3163,63.26,0.0
3164,63.28,0.0
3165,63.300000000000004,0.0
3166,63.32,0.0
3167,63.34,0.0
3168,63.36,0.0
3169,63.38,0.0
3170,63.4,0.0
3171,63.42,0.0
3172,63.440000000000005,0.0
3173,63.46,0.0
3174,63.480000000000004,0.0
3175,63.5,0.0
3176,63.52,0.0
3177,63.54,0.0
3178,63.56,0.0
3179,63.58,0.0
3180,63.6,0.0
3181,63.620000000000005,0.0
3182,63.64,0.0
3183,63.660000000000004,0.0
3184,63.68,0.0
3185,63.7,0.0
3186,63.72,0.0
3187,63.74,0.0
3188,63.76,0.0
3189,63.78,0.0
3190,63.800000000000004,0.0
3191,63.82,0.0
3192,63.84,0.0
3193,63.86,0.0
3194,63.88,0.0
3195,63.9,0.0
3196,63.92,0.0
3197,63.940000000000005,0.0
3198,63.96,0.0
3199,63.980000000000004,0.0
3200,64.0,0.0
3201,64.02,0.0
3202,64.04,0.0
3203,64.06,0.0
3204,64.08,0.0
3205,64.1,0.0
3206,64.12,0.0
3207,64.14,0.0
3208,64.16,0.0
3209,64.18,0.0
3210,64.2,0.0
3211,64.22,0.0
3212,64.24,0.0
3213,64.26,0.0
